Unnamed: 0,codeJS_started,codeJS_stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,welcome_started,welcome_stopped,key_resp_keys,key_resp_rt,key_resp_duration,practice_trials,Conditions_lst,instructions_started,instructions_stopped,key_resp_2_keys,key_resp_2_rt,key_resp_2_duration,instructions1_started,instructions1_stopped,key_resp_6_keys,key_resp_6_rt,key_resp_6_duration,square_demo_started,square_demo_stopped,key_resp_13_keys,key_resp_13_rt,key_resp_13_duration,square_demo2_started,square_demo2_stopped,key_resp_14_keys,key_resp_14_rt,key_resp_14_duration,instructions2_started,instructions2_stopped,key_resp_3_keys,key_resp_3_rt,key_resp_3_duration,line_demo_started,line_demo_stopped,slider_4_response,slider_4_rt,judgement_demo_started,judgement_demo_stopped,slider_2_response,slider_2_rt,instructions2line_started,instructions2line_stopped,key_resp_7_keys,key_resp_7_rt,key_resp_7_duration,instructions3_started,instructions3_stopped,key_resp_4_keys,key_resp_4_rt,key_resp_4_duration,instructions4_started,instructions4_stopped,key_resp_9_keys,key_resp_9_rt,key_resp_9_duration,instructions5_started,instructions5_stopped,key_resp_10_keys,key_resp_10_rt,key_resp_10_duration,ready_prac_started,ready_prac_stopped,fix_started,fix_stopped,prac_trials_started,prac_trials_stopped,color,dur,dur1,dur2,condition,cond_pair,catch_trial,key_resp_8_keys,prac_judgement_started,prac_judgement_stopped,slider_3_response,slider_3_rt,trials_2_thisRepN,trials_2_thisTrialN,trials_2_thisN,trials_2_thisIndex,trials_2_ran,key_resp_8_rt,key_resp_8_duration,instructions6_started,instructions6_stopped,key_resp_12_keys,key_resp_12_rt,key_resp_12_duration,ready_started,ready_stopped,trial_started,trial_stopped,key_resp_5_keys,judgement_started,judgement_stopped,slider_response,slider_rt,trials_thisRepN,trials_thisTrialN,trials_thisN,trials_thisIndex,trials_ran,key_resp_5_rt,key_resp_5_duration,post_task_started,post_task_stopped,key_resp_11_keys,key_resp_11_rt,key_resp_11_duration,the_end_started,the_end_stopped,key_resp_16_keys,key_resp_16_rt,key_resp_16_duration,rho,p_value,zscr,resp_diff
24,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.2957,177.7878,,,y,2.0,2.0,0.0,continious,"[""y"",2]",No,,,,,,,,,,,,,,,,,,,,177.7887,179.7781,,179.7783,182.2875,1.99537037,2.2661,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
25,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.2878,182.7954,,,g,1.5,1.5,0.0,continious,"[""g"",1.5]",No,,,,,,,,,,,,,,,,,,,,182.7954,184.2945,,184.2946,186.6111,1.00462963,2.0646,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
26,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.6115,187.1112,,,y-g,1.0,0.5,0.5,boundary,"[""y-g"",1]",No,,,,,,,,,,,,,,,,,,,,187.1112,188.1109,,188.111,190.1538,0.981481481,1.7995,2.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
27,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.1543,190.6441,,,b,4.5,4.5,0.0,continious,"[""b"",4.5]",No,,,,,,,,,,,,,,,,,,,,190.6442,195.1438,,195.144,197.3042,4.00462963,1.9102,3.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
28,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.3047,197.8031,,,b,1.0,1.0,0.0,continious,"[""b"",1]",No,,,,,,,,,,,,,,,,,,,,197.8031,198.7938,,198.794,202.0696,1.490740741,3.0333,4.0,0.0,4.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
29,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0699,202.5697,,,y-g,4.5,2.25,2.25,boundary,"[""y-g"",4.5]",No,,,,,,,,,,,,,,,,,,,,202.5697,207.0599,,207.0601,208.51,2.0,1.1987,5.0,0.0,5.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
30,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.5102,209.003,,,bc,3.5,3.5,0.0,catch,"[""bc"",3.5]",Yes,,,,,,,,,,,,,,,,,,,,209.0032,212.4917,space,212.4918,213.7857,2.0,1.043,6.0,0.0,6.0,0.0,1.0,1.5166,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
31,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.786,214.2861,,,g-b,5.0,2.5,2.5,boundary,"[""g-b"",5]",No,,,,,,,,,,,,,,,,,,,,214.2862,219.2763,,219.2765,222.8353,3.476851852,3.3098,7.0,0.0,7.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
32,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.8358,223.3352,,,g,0.5,0.5,0.0,continious,"[""g"",0.5]",No,,,,,,,,,,,,,,,,,,,,223.3352,223.8261,,223.8262,226.285,0.990740741,2.2158,8.0,0.0,8.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
33,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.2852,226.785,,,g-b,2.5,1.25,1.25,boundary,"[""g-b"",2.5]",No,,,,,,,,,,,,,,,,,,,,226.785,229.2755,,229.2756,232.3181,1.990740741,2.7912,9.0,0.0,9.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
34,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.3184,232.8181,,,y,1.0,1.0,0.0,continious,"[""y"",1]",No,,,,,,,,,,,,,,,,,,,,232.8181,233.8088,,233.80900000000003,237.7181,1.49537037,3.6678,10.0,0.0,10.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
35,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.7193,238.2185,,,gc,3.5,3.5,0.0,catch,"[""gc"",3.5]",Yes,,,,,,,,,,,,,,,,,,,,238.2185,241.7082,space,241.7084,244.4342,2.00462963,2.4844,11.0,0.0,11.0,0.0,1.0,0.784,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
36,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.4344,244.9411,,,b,5.0,5.0,0.0,continious,"[""b"",5]",No,,,,,,,,,,,,,,,,,,,,244.9411,249.9411,,249.9412,253.5173,4.0,3.3354,12.0,0.0,12.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
37,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.5186,254.0249,,,y,3.0,3.0,0.0,continious,"[""y"",3]",No,,,,,,,,,,,,,,,,,,,,254.0249,257.025,,257.025,259.6675,2.0,2.3975,13.0,0.0,13.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
38,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.6683,260.1578,,,g-b,3.0,1.5,1.5,boundary,"[""g-b"",3]",No,,,,,,,,,,,,,,,,,,,,260.1578,263.1572,,263.1573,265.407,1.99537037,1.9992,14.0,0.0,14.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
39,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.4073,265.9073,,,y-g,0.5,0.25,0.25,boundary,"[""y-g"",0.5]",No,,,,,,,,,,,,,,,,,,,,265.9074,266.4069,,266.4072,268.9903,0.490740741,2.3333,15.0,0.0,15.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
40,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.9906,269.4829,,,g,4.0,4.0,0.0,continious,"[""g"",4]",No,,,,,,,,,,,,,,,,,,,,269.4829,273.4733,,273.4735,276.0658,2.509259259,2.3437,16.0,0.0,16.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
41,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0661,276.5565,,,b,1.5,1.5,0.0,continious,"[""b"",1.5]",No,,,,,,,,,,,,,,,,,,,,276.5566,278.0564,,278.0565,281.9062,2.0,3.6041,17.0,0.0,17.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
42,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.9068,282.399,,,yc,3.0,3.0,0.0,catch,"[""yc"",3]",Yes,,,,,,,,,,,,,,,,,,,,282.399,285.3895,space,285.3897,287.556,2.0,1.9109,18.0,0.0,18.0,0.0,1.0,0.8504,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
43,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.5563,288.0487,,,g-y,2.5,1.25,1.25,boundary,"[""g-y"",2.5]",No,,,,,,,,,,,,,,,,,,,,288.0487,290.5388,,290.5389,294.1726,1.490740741,3.3836,19.0,0.0,19.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
44,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.1733,294.6649,,,y-g,4.0,2.0,2.0,boundary,"[""y-g"",4]",No,,,,,,,,,,,,,,,,,,,,294.665,298.6557,,298.6558,301.548,2.0,2.6412,20.0,0.0,20.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
45,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5484,302.0479,,,y,2.5,2.5,0.0,continious,"[""y"",2.5]",No,,,,,,,,,,,,,,,,,,,,302.0479,304.5383,,304.5385,307.0385,1.990740741,2.2498,21.0,0.0,21.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
46,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.0388,307.531,,,yc,2.5,2.5,0.0,catch,"[""yc"",2.5]",Yes,,,,,,,,,,,,,,,,,,,,307.531,310.0219,space,310.0222,313.0973,2.00462963,2.8327,22.0,0.0,22.0,0.0,1.0,0.8667,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
47,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0976,313.598,,,y,1.5,1.5,0.0,continious,"[""y"",1.5]",No,,,,,,,,,,,,,,,,,,,,313.5981,315.0881,,315.0882,317.3373,1.00462963,1.9979,23.0,0.0,23.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
48,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.3376,317.8305,,,g-y,0.5,0.25,0.25,boundary,"[""g-y"",0.5]",No,,,,,,,,,,,,,,,,,,,,317.8305,318.3209,,318.3211,321.1637,1.00462963,2.5914,24.0,0.0,24.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
49,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.1638,321.6692,,,g-y,3.0,1.5,1.5,boundary,"[""g-y"",3]",No,,,,,,,,,,,,,,,,,,,,321.6692,324.671,,324.6712,327.388,1.509259259,2.4654,25.0,0.0,25.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
50,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.3886,327.8808,,,y,3.5,3.5,0.0,continious,"[""y"",3.5]",No,,,,,,,,,,,,,,,,,,,,327.8809,331.3709,,331.3711,334.7796,2.5,3.1694,26.0,0.0,26.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
51,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.7801,335.2799,,,y-g,1.5,0.75,0.75,boundary,"[""y-g"",1.5]",No,,,,,,,,,,,,,,,,,,,,335.2799,336.7701,,336.7702,338.4461,2.490740741,1.4242,27.0,0.0,27.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
52,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.4464,338.9461,,,y-g,2.0,1.0,1.0,boundary,"[""y-g"",2]",No,,,,,,,,,,,,,,,,,,,,338.9461,340.9366,,340.9367,343.2959,2.00462963,2.1169,28.0,0.0,28.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
53,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.2961,343.7959,,,g-y,4.5,2.25,2.25,boundary,"[""g-y"",4.5]",No,,,,,,,,,,,,,,,,,,,,343.7959,348.2862,,348.2864,349.9039,1.990740741,1.3681,29.0,0.0,29.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
54,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.9047,350.3958,,,y-g,2.5,1.25,1.25,boundary,"[""y-g"",2.5]",No,,,,,,,,,,,,,,,,,,,,350.3958,352.886,,352.8863,355.3119,2.018518519,2.1830000000000003,30.0,0.0,30.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
55,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.3121,355.8122,,,g-b,4.5,2.25,2.25,boundary,"[""g-b"",4.5]",No,,,,,,,,,,,,,,,,,,,,355.8122,360.3023,,360.3025,361.9952,1.986111111,1.4477,31.0,0.0,31.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
56,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.9958,362.4949,,,g-y,1.0,0.5,0.5,boundary,"[""g-y"",1]",No,,,,,,,,,,,,,,,,,,,,362.4949,363.4855,,363.4857,367.4613,2.00462963,3.7375,32.0,0.0,32.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
57,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.4618,367.969,,,y,4.0,4.0,0.0,continious,"[""y"",4]",No,,,,,,,,,,,,,,,,,,,,367.969,371.9687,,371.9689,374.2276,3.50462963,2.0133,33.0,0.0,33.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
58,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.228,374.7276,,,y-g,3.0,1.5,1.5,boundary,"[""y-g"",3]",No,,,,,,,,,,,,,,,,,,,,374.7276,377.718,,377.7182,381.7439,2.50462963,3.7809,34.0,0.0,34.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
59,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.7445,382.2442,,,g-b,3.5,1.75,1.75,boundary,"[""g-b"",3.5]",No,,,,,,,,,,,,,,,,,,,,382.2442,385.7342,,385.7343,387.7769,1.5,1.7919999999999998,35.0,0.0,35.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
60,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.7772,388.2772,,,g-y,5.0,2.5,2.5,boundary,"[""g-y"",5]",No,,,,,,,,,,,,,,,,,,,,388.2773,393.2675,,393.2677,395.0766,1.509259259,1.5684,36.0,0.0,36.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
61,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0769,395.5765,,,b,4.0,4.0,0.0,continious,"[""b"",4]",No,,,,,,,,,,,,,,,,,,,,395.5766,399.5669,,399.5672,401.6595,1.490740741,1.8436,37.0,0.0,37.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
62,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.6598,402.1595,,,b,0.5,0.5,0.0,continious,"[""b"",0.5]",No,,,,,,,,,,,,,,,,,,,,402.1596,402.6505,,402.6507,405.1593,2.486111111,2.2695,38.0,0.0,38.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
63,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.1597,405.6593,,,g,3.0,3.0,0.0,continious,"[""g"",3]",No,,,,,,,,,,,,,,,,,,,,405.6593,408.6496,,408.6498,411.7424,1.986111111,2.8465,39.0,0.0,39.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
64,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.7426,412.2424,,,b,3.5,3.5,0.0,continious,"[""b"",3.5]",No,,,,,,,,,,,,,,,,,,,,412.2424,415.7328,,415.733,417.7921,2.990740741,1.8099,40.0,0.0,40.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
65,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.7924,418.2921,,,g,4.5,4.5,0.0,continious,"[""g"",4.5]",No,,,,,,,,,,,,,,,,,,,,418.2921,422.7825,,422.7828,425.0751,1.99537037,2.0454,41.0,0.0,41.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
66,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.0753,425.5751,,,g-b,1.5,0.75,0.75,boundary,"[""g-b"",1.5]",No,,,,,,,,,,,,,,,,,,,,425.5751,427.0657,,427.0659,428.6155,2.5,1.2882,42.0,0.0,42.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
67,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.6157,429.1088,,,y,4.5,4.5,0.0,continious,"[""y"",4.5]",No,,,,,,,,,,,,,,,,,,,,429.1088,433.5984,,433.5986,434.8245,3.49537037,0.9768,43.0,0.0,43.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
68,,,A1153ZIEQX0ZJ8,1,2023-11-28_15h38.48.975,color_task,2023.2.2,Win32,60.00600060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.8248,435.3245,,,g,5.0,5.0,0.0,continious,"[""g"",5]",No,,,,,,,,,,,,,,,,,,,,435.3245,440.3148,,440.3149,442.9908,3.981481481,2.427,44.0,0.0,44.0,0.0,1.0,,,,,,,,,,,,,0.4657404230128503,8.122590767582912e-05,0.5046169909481237,0.7528759820151515
